# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-05-03 19:01:37 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01349705 SCHOHARIE CREEK NEAR LEXINGTON NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01349705
#            TS   parameter     statistic     Description
#        105023       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105023_00060_00003	105023_00060_00003_cd
USGS	01349705	2017-05-23	126	A
USGS	01349705	2017-05-24	109	A
USGS	01349705	2017-05-25	123	A
USGS	01349705	2017-05-26	305	A
USGS	01349705	2017-05-27	245	A
USGS	01349705	2017-05-28	181	A
USGS	01349705	2017-05-29	235	A
USGS	01349705	2017-05-30	277	A
USGS	01349705	2017-05-31	243	A
USGS	01349705	2017-06-01	201	A
USGS	01349705	2017-06-02	163	A
USGS	01349705	2017-06-03	138	A
USGS	01349705	2017-06-04	129	A
USGS	01349705	2017-06-05	365	A
USGS	01349705	2017-06-06	1130	A
USGS	01349705	2017-06-07	592	A
USGS	01349705	2017-06-08	390	A
USGS	01349705	2017-06-09	296	A
USGS	01349705	2017-06-10	239	A
USGS	01349705	2017-06-11	194	A
USGS	01349705	2017-06-12	155	A
USGS	01349705	2017-06-13	125	A
USGS	01349705	2017-06-14	101	A
USGS	01349705	2017-06-15	86.8	A
USGS	01349705	2017-06-16	81.3	A
USGS	01349705	2017-06-17	80.5	A
USGS	01349705	2017-06-18	73.1	A
USGS	01349705	2017-06-19	198	A
USGS	01349705	2017-06-20	286	A
USGS	01349705	2017-06-21	139	A
USGS	01349705	2017-06-22	93.0	A
USGS	01349705	2017-06-23	79.8	A
USGS	01349705	2017-06-24	87.2	A
USGS	01349705	2017-06-25	76.9	A
USGS	01349705	2017-06-26	70.6	A
USGS	01349705	2017-06-27	63.2	A
USGS	01349705	2017-06-28	59.0	A
USGS	01349705	2017-06-29	51.8	A
USGS	01349705	2017-06-30	51.2	A
USGS	01349705	2017-07-01	85.0	A
USGS	01349705	2017-07-02	70.4	A
USGS	01349705	2017-07-03	62.9	A
USGS	01349705	2017-07-04	52.4	A
USGS	01349705	2017-07-05	45.4	A
USGS	01349705	2017-07-06	40.4	A
USGS	01349705	2017-07-07	38.9	A
USGS	01349705	2017-07-08	61.0	A
USGS	01349705	2017-07-09	54.5	A
USGS	01349705	2017-07-10	44.0	A
USGS	01349705	2017-07-11	39.4	A
USGS	01349705	2017-07-12	38.1	A
USGS	01349705	2017-07-13	46.3	A
USGS	01349705	2017-07-14	55.8	A
USGS	01349705	2017-07-15	51.9	A
USGS	01349705	2017-07-16	44.2	A
USGS	01349705	2017-07-17	38.0	A
USGS	01349705	2017-07-18	41.2	A
USGS	01349705	2017-07-19	36.0	A
USGS	01349705	2017-07-20	30.6	A
USGS	01349705	2017-07-21	27.6	A
USGS	01349705	2017-07-22	25.9	A
USGS	01349705	2017-07-23	24.1	A
USGS	01349705	2017-07-24	32.7	A
USGS	01349705	2017-07-25	53.0	A
USGS	01349705	2017-07-26	47.9	A
USGS	01349705	2017-07-27	38.1	A
USGS	01349705	2017-07-28	34.4	A
USGS	01349705	2017-07-29	31.0	A
USGS	01349705	2017-07-30	26.2	A
USGS	01349705	2017-07-31	23.9	A
USGS	01349705	2017-08-01	22.3	A
USGS	01349705	2017-08-02	65.0	A
USGS	01349705	2017-08-03	70.2	A
USGS	01349705	2017-08-04	112	A
USGS	01349705	2017-08-05	155	A
USGS	01349705	2017-08-06	78.7	A
USGS	01349705	2017-08-07	59.5	A
USGS	01349705	2017-08-08	63.5	A
USGS	01349705	2017-08-09	57.5	A
USGS	01349705	2017-08-10	47.7	A
USGS	01349705	2017-08-11	42.6	A
USGS	01349705	2017-08-12	87.6	A
USGS	01349705	2017-08-13	85.0	A
USGS	01349705	2017-08-14	66.0	A
USGS	01349705	2017-08-15	58.0	A
USGS	01349705	2017-08-16	53.8	A
USGS	01349705	2017-08-17	45.7	A
USGS	01349705	2017-08-18	42.8	A
USGS	01349705	2017-08-19	43.0	A
USGS	01349705	2017-08-20	39.8	A
USGS	01349705	2017-08-21	35.3	A
USGS	01349705	2017-08-22	33.3	A
USGS	01349705	2017-08-23	86.8	A
USGS	01349705	2017-08-24	53.0	A
USGS	01349705	2017-08-25	41.6	A
USGS	01349705	2017-08-26	35.3	A
USGS	01349705	2017-08-27	30.5	A
USGS	01349705	2017-08-28	27.6	A
USGS	01349705	2017-08-29	25.6	A
USGS	01349705	2017-08-30	24.2	A
USGS	01349705	2017-08-31	22.9	A
USGS	01349705	2017-09-01	20.9	A
USGS	01349705	2017-09-02	19.8	A
USGS	01349705	2017-09-03	24.9	A
USGS	01349705	2017-09-04	29.4	A
USGS	01349705	2017-09-05	25.8	A
USGS	01349705	2017-09-06	40.1	A
USGS	01349705	2017-09-07	71.7	A
USGS	01349705	2017-09-08	59.1	A
USGS	01349705	2017-09-09	45.4	A
USGS	01349705	2017-09-10	38.1	A
USGS	01349705	2017-09-11	32.5	A
USGS	01349705	2017-09-12	29.0	A
USGS	01349705	2017-09-13	26.2	A
USGS	01349705	2017-09-14	24.8	A
USGS	01349705	2017-09-15	26.4	A
USGS	01349705	2017-09-16	20.6	A
USGS	01349705	2017-09-17	21.6	A
USGS	01349705	2017-09-18	20.7	A
USGS	01349705	2017-09-19	19.7	A
USGS	01349705	2017-09-20	18.8	A
USGS	01349705	2017-09-21	20.6	A
USGS	01349705	2017-09-22	18.8	A
USGS	01349705	2017-09-23	15.4	A
USGS	01349705	2017-09-24	16.9	A
USGS	01349705	2017-09-25	16.8	A
USGS	01349705	2017-09-26	17.6	A
USGS	01349705	2017-09-27	14.8	A
USGS	01349705	2017-09-28	14.6	A
USGS	01349705	2017-09-29	13.6	A
USGS	01349705	2017-09-30	14.6	A
USGS	01349705	2017-10-01	14.4	A
USGS	01349705	2017-10-02	14.4	A
USGS	01349705	2017-10-03	13.9	A
USGS	01349705	2017-10-04	13.8	A
USGS	01349705	2017-10-05	13.7	A
USGS	01349705	2017-10-06	13.9	A
USGS	01349705	2017-10-07	14.1	A
USGS	01349705	2017-10-08	15.2	A
USGS	01349705	2017-10-09	21.4	A
USGS	01349705	2017-10-10	28.6	A
USGS	01349705	2017-10-11	25.1	A
USGS	01349705	2017-10-12	23.8	A
USGS	01349705	2017-10-13	22.8	A
USGS	01349705	2017-10-14	20.9	A
USGS	01349705	2017-10-15	19.3	A
USGS	01349705	2017-10-16	20.2	A
USGS	01349705	2017-10-17	18.6	A
USGS	01349705	2017-10-18	17.4	A
USGS	01349705	2017-10-19	15.3	A
USGS	01349705	2017-10-20	16.7	A
USGS	01349705	2017-10-21	16.8	A
USGS	01349705	2017-10-22	15.8	A
USGS	01349705	2017-10-23	15.9	A
USGS	01349705	2017-10-24	77.4	A
USGS	01349705	2017-10-25	154	A
USGS	01349705	2017-10-26	76.5	A
USGS	01349705	2017-10-27	58.6	A
USGS	01349705	2017-10-28	48.1	A
USGS	01349705	2017-10-29	1250	A
USGS	01349705	2017-10-30	4470	A
USGS	01349705	2017-10-31	589	A
USGS	01349705	2017-11-01	333	A
USGS	01349705	2017-11-02	247	A
USGS	01349705	2017-11-03	190	A
USGS	01349705	2017-11-04	151	A
USGS	01349705	2017-11-05	127	A
USGS	01349705	2017-11-06	124	A
USGS	01349705	2017-11-07	116	A
USGS	01349705	2017-11-08	101	A
USGS	01349705	2017-11-09	91.7	A
USGS	01349705	2017-11-10	87.0	A
USGS	01349705	2017-11-11	77.6	A
USGS	01349705	2017-11-12	72.3	A
USGS	01349705	2017-11-13	70.6	A:e
USGS	01349705	2017-11-14	66.6	A
USGS	01349705	2017-11-15	63.0	A
USGS	01349705	2017-11-16	66.5	A
USGS	01349705	2017-11-17	72.2	A
USGS	01349705	2017-11-18	65.9	A
USGS	01349705	2017-11-19	102	A
USGS	01349705	2017-11-20	103	A
USGS	01349705	2017-11-21	88.0	A
USGS	01349705	2017-11-22	81.7	A
USGS	01349705	2017-11-23	72.6	A
USGS	01349705	2017-11-24	71.8	A
USGS	01349705	2017-11-25	69.8	A
USGS	01349705	2017-11-26	66.9	A
USGS	01349705	2017-11-27	59.1	A
USGS	01349705	2017-11-28	55.2	A
USGS	01349705	2017-11-29	56.6	A
USGS	01349705	2017-11-30	52.3	A
USGS	01349705	2017-12-01	66.1	A
USGS	01349705	2017-12-02	60.7	A
USGS	01349705	2017-12-03	56.3	A
USGS	01349705	2017-12-04	52.9	A
USGS	01349705	2017-12-05	52.4	A
USGS	01349705	2017-12-06	83.4	A
USGS	01349705	2017-12-07	73.4	A
USGS	01349705	2017-12-08	61.4	A
USGS	01349705	2017-12-09	57.8	A
USGS	01349705	2017-12-10	65.7	A
USGS	01349705	2017-12-11	54.8	A:e
USGS	01349705	2017-12-12	48.0	A:e
USGS	01349705	2017-12-13	30.0	A:e
USGS	01349705	2017-12-14	30.5	A:e
USGS	01349705	2017-12-15	29.3	A:e
USGS	01349705	2017-12-16	33.4	A:e
USGS	01349705	2017-12-17	36.4	A:e
USGS	01349705	2017-12-18	45.3	A:e
USGS	01349705	2017-12-19	54.3	A
USGS	01349705	2017-12-20	77.9	A
USGS	01349705	2017-12-21	57.7	A:e
USGS	01349705	2017-12-22	60.3	A:e
USGS	01349705	2017-12-23	91.9	A
USGS	01349705	2017-12-24	185	A
USGS	01349705	2017-12-25	130	A
USGS	01349705	2017-12-26	83.7	A
USGS	01349705	2017-12-27	48.2	A:e
USGS	01349705	2017-12-28	41.5	A:e
USGS	01349705	2017-12-29	40.3	A:e
USGS	01349705	2017-12-30	39.5	A:e
USGS	01349705	2017-12-31	38.8	A:e
USGS	01349705	2018-01-01	37.8	A:e
USGS	01349705	2018-01-02	37.4	A:e
USGS	01349705	2018-01-03	37.4	A:e
USGS	01349705	2018-01-04	37.4	A:e
USGS	01349705	2018-01-05	37.9	A:e
USGS	01349705	2018-01-06	37.3	A:e
USGS	01349705	2018-01-07	35.5	A:e
USGS	01349705	2018-01-08	35.3	A:e
USGS	01349705	2018-01-09	35.3	A:e
USGS	01349705	2018-01-10	35.3	A:e
USGS	01349705	2018-01-11	58.2	A:e
USGS	01349705	2018-01-12	627	A:e
USGS	01349705	2018-01-13	2220	A:e
USGS	01349705	2018-01-14	533	A
USGS	01349705	2018-01-15	302	A
USGS	01349705	2018-01-16	256	A
USGS	01349705	2018-01-17	222	A
USGS	01349705	2018-01-18	167	A
USGS	01349705	2018-01-19	162	A
USGS	01349705	2018-01-20	167	A
USGS	01349705	2018-01-21	146	A
USGS	01349705	2018-01-22	143	A
USGS	01349705	2018-01-23	1400	A
USGS	01349705	2018-01-24	728	A
USGS	01349705	2018-01-25	339	A
USGS	01349705	2018-01-26	239	A
USGS	01349705	2018-01-27	239	A
USGS	01349705	2018-01-28	223	A
USGS	01349705	2018-01-29	182	A
USGS	01349705	2018-01-30	159	A
USGS	01349705	2018-01-31	123	A
USGS	01349705	2018-02-01	133	A
USGS	01349705	2018-02-02	111	A
USGS	01349705	2018-02-03	71.2	A
USGS	01349705	2018-02-04	102	A
USGS	01349705	2018-02-05	115	A
USGS	01349705	2018-02-06	85.9	A:e
USGS	01349705	2018-02-07	80.7	A:e
USGS	01349705	2018-02-08	110	A
USGS	01349705	2018-02-09	94.0	A
USGS	01349705	2018-02-10	94.1	A
USGS	01349705	2018-02-11	215	A
USGS	01349705	2018-02-12	502	A
USGS	01349705	2018-02-13	234	A
USGS	01349705	2018-02-14	197	A
USGS	01349705	2018-02-15	217	A
USGS	01349705	2018-02-16	328	A
USGS	01349705	2018-02-17	237	A
USGS	01349705	2018-02-18	190	A
USGS	01349705	2018-02-19	172	A
USGS	01349705	2018-02-20	284	A
USGS	01349705	2018-02-21	339	A
USGS	01349705	2018-02-22	317	A
USGS	01349705	2018-02-23	275	A
USGS	01349705	2018-02-24	460	A
USGS	01349705	2018-02-25	639	A
USGS	01349705	2018-02-26	551	A
USGS	01349705	2018-02-27	376	A
USGS	01349705	2018-02-28	303	A
USGS	01349705	2018-03-01	263	A
USGS	01349705	2018-03-02	297	A
USGS	01349705	2018-03-03	282	A
USGS	01349705	2018-03-04	230	A
USGS	01349705	2018-03-05	200	A
USGS	01349705	2018-03-06	186	A
USGS	01349705	2018-03-07	188	A
USGS	01349705	2018-03-08	181	A
USGS	01349705	2018-03-09	160	A
USGS	01349705	2018-03-10	150	A
USGS	01349705	2018-03-11	139	A
USGS	01349705	2018-03-12	133	A
USGS	01349705	2018-03-13	139	A
USGS	01349705	2018-03-14	131	A
USGS	01349705	2018-03-15	125	A
USGS	01349705	2018-03-16	115	A
USGS	01349705	2018-03-17	109	A
USGS	01349705	2018-03-18	107	A
USGS	01349705	2018-03-19	105	A
USGS	01349705	2018-03-20	97.7	A
USGS	01349705	2018-03-21	97.0	A
USGS	01349705	2018-03-22	93.2	A
USGS	01349705	2018-03-23	97.0	A
USGS	01349705	2018-03-24	98.4	A
USGS	01349705	2018-03-25	101	A
USGS	01349705	2018-03-26	95.6	A
USGS	01349705	2018-03-27	103	A
USGS	01349705	2018-03-28	122	A
USGS	01349705	2018-03-29	231	A
USGS	01349705	2018-03-30	920	A
USGS	01349705	2018-03-31	697	A
USGS	01349705	2018-04-01	584	A
USGS	01349705	2018-04-02	477	A
USGS	01349705	2018-04-03	390	A
USGS	01349705	2018-04-04	677	A
USGS	01349705	2018-04-05	619	A
USGS	01349705	2018-04-06	421	A
USGS	01349705	2018-04-07	389	A
USGS	01349705	2018-04-08	301	A
USGS	01349705	2018-04-09	247	A
USGS	01349705	2018-04-10	228	A
USGS	01349705	2018-04-11	198	A
USGS	01349705	2018-04-12	192	A
USGS	01349705	2018-04-13	320	A
USGS	01349705	2018-04-14	482	A
USGS	01349705	2018-04-15	436	A
USGS	01349705	2018-04-16	2230	A
USGS	01349705	2018-04-17	1580	A
USGS	01349705	2018-04-18	660	A
USGS	01349705	2018-04-19	486	A
USGS	01349705	2018-04-20	377	A
USGS	01349705	2018-04-21	304	A
USGS	01349705	2018-04-22	271	A
USGS	01349705	2018-04-23	245	A
USGS	01349705	2018-04-24	230	A
USGS	01349705	2018-04-25	579	A
USGS	01349705	2018-04-26	768	A
USGS	01349705	2018-04-27	493	A
USGS	01349705	2018-04-28	464	A
USGS	01349705	2018-04-29	472	A
USGS	01349705	2018-04-30	443	A
USGS	01349705	2018-05-01	468	A
USGS	01349705	2018-05-02	367	A
USGS	01349705	2018-05-03	330	A
USGS	01349705	2018-05-04	347	A
USGS	01349705	2018-05-05	307	A
USGS	01349705	2018-05-06	301	A
USGS	01349705	2018-05-07	433	A
USGS	01349705	2018-05-08	305	A
USGS	01349705	2018-05-09	255	A
USGS	01349705	2018-05-10	222	A
USGS	01349705	2018-05-11	194	A
USGS	01349705	2018-05-12	184	A
USGS	01349705	2018-05-13	181	A
USGS	01349705	2018-05-14	157	A
USGS	01349705	2018-05-15	187	A
USGS	01349705	2018-05-16	236	A
USGS	01349705	2018-05-17	173	A
USGS	01349705	2018-05-18	146	A
USGS	01349705	2018-05-19	183	A
USGS	01349705	2018-05-20	274	A
USGS	01349705	2018-05-21	193	A
USGS	01349705	2018-05-22	165	A
USGS	01349705	2018-05-23	151	A
USGS	01349705	2018-05-24	126	A
USGS	01349705	2018-05-25	109	A
USGS	01349705	2018-05-26	96.8	A
USGS	01349705	2018-05-27	90.7	A
USGS	01349705	2018-05-28	87.9	A
USGS	01349705	2018-05-29	80.4	A
USGS	01349705	2018-05-30	71.8	A
USGS	01349705	2018-05-31	63.6	A
USGS	01349705	2018-06-01	137	A
USGS	01349705	2018-06-02	168	A
USGS	01349705	2018-06-03	100	A
USGS	01349705	2018-06-04	89.6	A
USGS	01349705	2018-06-05	80.7	A
USGS	01349705	2018-06-06	76.9	A
USGS	01349705	2018-06-07	70.5	A
USGS	01349705	2018-06-08	64.1	A
USGS	01349705	2018-06-09	58.8	A
USGS	01349705	2018-06-10	54.2	A
USGS	01349705	2018-06-11	51.2	A
USGS	01349705	2018-06-12	44.4	A
USGS	01349705	2018-06-13	42.3	A
USGS	01349705	2018-06-14	40.1	A
USGS	01349705	2018-06-15	36.3	A
USGS	01349705	2018-06-16	33.2	A
USGS	01349705	2018-06-17	29.7	A
USGS	01349705	2018-06-18	28.4	A
USGS	01349705	2018-06-19	33.8	A
USGS	01349705	2018-06-20	27.0	A
USGS	01349705	2018-06-21	24.2	A
USGS	01349705	2018-06-22	21.3	A
USGS	01349705	2018-06-23	20.3	A
USGS	01349705	2018-06-24	24.2	A
USGS	01349705	2018-06-25	59.2	A
USGS	01349705	2018-06-26	38.0	A
USGS	01349705	2018-06-27	29.5	A
USGS	01349705	2018-06-28	59.1	A
USGS	01349705	2018-06-29	63.1	A
USGS	01349705	2018-06-30	41.9	A
USGS	01349705	2018-07-01	31.3	A
USGS	01349705	2018-07-02	26.0	A
USGS	01349705	2018-07-03	21.8	A
USGS	01349705	2018-07-04	20.4	A
USGS	01349705	2018-07-05	19.0	A
USGS	01349705	2018-07-06	25.0	A
USGS	01349705	2018-07-07	22.9	A
USGS	01349705	2018-07-08	17.1	A
USGS	01349705	2018-07-09	14.9	A
USGS	01349705	2018-07-10	13.3	A
USGS	01349705	2018-07-11	12.3	A
USGS	01349705	2018-07-12	11.5	A
USGS	01349705	2018-07-13	10.7	A
USGS	01349705	2018-07-14	11.7	A
USGS	01349705	2018-07-15	45.4	A
USGS	01349705	2018-07-16	28.4	A
USGS	01349705	2018-07-17	38.7	A
USGS	01349705	2018-07-18	60.0	A
USGS	01349705	2018-07-19	29.9	A
USGS	01349705	2018-07-20	22.2	A
USGS	01349705	2018-07-21	18.1	A
USGS	01349705	2018-07-22	73.2	A
USGS	01349705	2018-07-23	3710	A
USGS	01349705	2018-07-24	3590	A
USGS	01349705	2018-07-25	2010	A
USGS	01349705	2018-07-26	1210	A
USGS	01349705	2018-07-27	515	A
USGS	01349705	2018-07-28	348	A
USGS	01349705	2018-07-29	262	A
USGS	01349705	2018-07-30	190	A
USGS	01349705	2018-07-31	143	A
USGS	01349705	2018-08-01	920	A
USGS	01349705	2018-08-02	728	A
USGS	01349705	2018-08-03	1040	A
USGS	01349705	2018-08-04	2440	A
USGS	01349705	2018-08-05	676	A
USGS	01349705	2018-08-06	412	A
USGS	01349705	2018-08-07	292	A
USGS	01349705	2018-08-08	449	A
USGS	01349705	2018-08-09	500	A
USGS	01349705	2018-08-10	272	A
USGS	01349705	2018-08-11	354	A
USGS	01349705	2018-08-12	554	A
USGS	01349705	2018-08-13	816	A
USGS	01349705	2018-08-14	3030	A
USGS	01349705	2018-08-15	762	A
USGS	01349705	2018-08-16	445	A
USGS	01349705	2018-08-17	670	A
USGS	01349705	2018-08-18	1930	A
USGS	01349705	2018-08-19	750	A
USGS	01349705	2018-08-20	462	A
USGS	01349705	2018-08-21	349	A
USGS	01349705	2018-08-22	346	A
USGS	01349705	2018-08-23	276	A
USGS	01349705	2018-08-24	212	A
USGS	01349705	2018-08-25	171	A
USGS	01349705	2018-08-26	140	A
USGS	01349705	2018-08-27	117	A
USGS	01349705	2018-08-28	97.3	A
USGS	01349705	2018-08-29	83.1	A
USGS	01349705	2018-08-30	72.2	A
USGS	01349705	2018-08-31	63.7	A
USGS	01349705	2018-09-01	59.7	A
USGS	01349705	2018-09-02	54.9	A
USGS	01349705	2018-09-03	50.7	A
USGS	01349705	2018-09-04	45.1	A
USGS	01349705	2018-09-05	40.7	A
USGS	01349705	2018-09-06	39.7	A
USGS	01349705	2018-09-07	38.4	A
USGS	01349705	2018-09-08	35.4	A
USGS	01349705	2018-09-09	31.9	A
USGS	01349705	2018-09-10	64.6	A
USGS	01349705	2018-09-11	243	A
USGS	01349705	2018-09-12	157	A
USGS	01349705	2018-09-13	126	A
USGS	01349705	2018-09-14	93.8	A
USGS	01349705	2018-09-15	78.2	A
USGS	01349705	2018-09-16	66.0	A
USGS	01349705	2018-09-17	57.5	A
USGS	01349705	2018-09-18	1040	A
USGS	01349705	2018-09-19	444	A
USGS	01349705	2018-09-20	252	A
USGS	01349705	2018-09-21	190	A
USGS	01349705	2018-09-22	269	A
USGS	01349705	2018-09-23	203	A
USGS	01349705	2018-09-24	159	A
USGS	01349705	2018-09-25	676	A
USGS	01349705	2018-09-26	720	A
USGS	01349705	2018-09-27	717	A
USGS	01349705	2018-09-28	697	A
USGS	01349705	2018-09-29	484	A
USGS	01349705	2018-09-30	347	A
USGS	01349705	2018-10-01	281	A
USGS	01349705	2018-10-02	397	A
USGS	01349705	2018-10-03	430	A
USGS	01349705	2018-10-04	305	A
USGS	01349705	2018-10-05	253	A
USGS	01349705	2018-10-06	215	A
USGS	01349705	2018-10-07	189	A
USGS	01349705	2018-10-08	165	A
USGS	01349705	2018-10-09	149	A
USGS	01349705	2018-10-10	126	A
USGS	01349705	2018-10-11	166	A
USGS	01349705	2018-10-12	245	A
USGS	01349705	2018-10-13	184	A
USGS	01349705	2018-10-14	162	A
USGS	01349705	2018-10-15	141	A
USGS	01349705	2018-10-16	146	A
USGS	01349705	2018-10-17	124	A
USGS	01349705	2018-10-18	112	A
USGS	01349705	2018-10-19	100	A
USGS	01349705	2018-10-20	96.2	A
USGS	01349705	2018-10-21	93.6	A
USGS	01349705	2018-10-22	85.2	A
USGS	01349705	2018-10-23	83.5	A
USGS	01349705	2018-10-24	90.0	A
USGS	01349705	2018-10-25	81.2	A
USGS	01349705	2018-10-26	75.2	A
USGS	01349705	2018-10-27	303	A
USGS	01349705	2018-10-28	549	A
USGS	01349705	2018-10-29	368	A
USGS	01349705	2018-10-30	306	A
USGS	01349705	2018-10-31	257	A
USGS	01349705	2018-11-01	228	A
USGS	01349705	2018-11-02	431	A
USGS	01349705	2018-11-03	2310	A
USGS	01349705	2018-11-04	726	A
USGS	01349705	2018-11-05	489	A
USGS	01349705	2018-11-06	659	A
USGS	01349705	2018-11-07	594	A
USGS	01349705	2018-11-08	409	A
USGS	01349705	2018-11-09	380	A
USGS	01349705	2018-11-10	668	A
USGS	01349705	2018-11-11	413	A
USGS	01349705	2018-11-12	329	A
USGS	01349705	2018-11-13	508	A
USGS	01349705	2018-11-14	433	A
USGS	01349705	2018-11-15	317	A
USGS	01349705	2018-11-16	331	A
USGS	01349705	2018-11-17	284	A
USGS	01349705	2018-11-18	252	A
USGS	01349705	2018-11-19	248	A
USGS	01349705	2018-11-20	264	A
USGS	01349705	2018-11-21	235	A
USGS	01349705	2018-11-22	175	A
USGS	01349705	2018-11-23	138	A
USGS	01349705	2018-11-24	192	A
USGS	01349705	2018-11-25	638	A
USGS	01349705	2018-11-26	930	A
USGS	01349705	2018-11-27	1230	A
USGS	01349705	2018-11-28	553	A
USGS	01349705	2018-11-29	406	A
USGS	01349705	2018-11-30	338	A
USGS	01349705	2018-12-01	299	A
USGS	01349705	2018-12-02	411	A
USGS	01349705	2018-12-03	594	A
USGS	01349705	2018-12-04	479	A
USGS	01349705	2018-12-05	347	A
USGS	01349705	2018-12-06	291	A
USGS	01349705	2018-12-07	256	A
USGS	01349705	2018-12-08	209	A
USGS	01349705	2018-12-09	201	A
USGS	01349705	2018-12-10	178	A
USGS	01349705	2018-12-11	145	A
USGS	01349705	2018-12-12	150	A
USGS	01349705	2018-12-13	131	A
USGS	01349705	2018-12-14	133	A
USGS	01349705	2018-12-15	147	A
USGS	01349705	2018-12-16	174	A
USGS	01349705	2018-12-17	236	A
USGS	01349705	2018-12-18	153	A
USGS	01349705	2018-12-19	115	A
USGS	01349705	2018-12-20	138	A
USGS	01349705	2018-12-21	3350	A
USGS	01349705	2018-12-22	2880	A
USGS	01349705	2018-12-23	768	A
USGS	01349705	2018-12-24	482	A
USGS	01349705	2018-12-25	363	A
USGS	01349705	2018-12-26	289	A
USGS	01349705	2018-12-27	253	A
USGS	01349705	2018-12-28	275	A
USGS	01349705	2018-12-29	305	A
USGS	01349705	2018-12-30	252	A
USGS	01349705	2018-12-31	231	A
USGS	01349705	2019-01-01	424	A
