# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-20 14:49:45 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03010655 Oswayo Creek at Shinglehouse, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 03010655
#            TS   parameter     statistic     Description
#        119720       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/pa/nwis/revision/?site_no=03010655&ts_ids=119720]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119720_00060_00003	119720_00060_00003_cd
USGS	03010655	2017-05-16	111	A
USGS	03010655	2017-05-17	96.7	A
USGS	03010655	2017-05-18	84.8	A
USGS	03010655	2017-05-19	76.4	A
USGS	03010655	2017-05-20	66.2	A
USGS	03010655	2017-05-21	60.7	A
USGS	03010655	2017-05-22	62.9	A
USGS	03010655	2017-05-23	55.3	A
USGS	03010655	2017-05-24	50.5	A
USGS	03010655	2017-05-25	92.9	A
USGS	03010655	2017-05-26	73.5	A
USGS	03010655	2017-05-27	60.8	A
USGS	03010655	2017-05-28	54.7	A
USGS	03010655	2017-05-29	54.1	A
USGS	03010655	2017-05-30	55.2	A
USGS	03010655	2017-05-31	59.6	A
USGS	03010655	2017-06-01	55.6	A
USGS	03010655	2017-06-02	51.2	A
USGS	03010655	2017-06-03	48.0	A
USGS	03010655	2017-06-04	48.7	A
USGS	03010655	2017-06-05	50.5	A
USGS	03010655	2017-06-06	56.3	A
USGS	03010655	2017-06-07	53.8	A
USGS	03010655	2017-06-08	50.3	A
USGS	03010655	2017-06-09	48.9	A
USGS	03010655	2017-06-10	46.9	A
USGS	03010655	2017-06-11	43.4	A
USGS	03010655	2017-06-12	39.5	A
USGS	03010655	2017-06-13	36.6	A
USGS	03010655	2017-06-14	33.7	A
USGS	03010655	2017-06-15	51.9	A
USGS	03010655	2017-06-16	97.1	A
USGS	03010655	2017-06-17	54.0	A
USGS	03010655	2017-06-18	48.9	A
USGS	03010655	2017-06-19	156	A
USGS	03010655	2017-06-20	184	A
USGS	03010655	2017-06-21	166	A
USGS	03010655	2017-06-22	138	A
USGS	03010655	2017-06-23	154	A
USGS	03010655	2017-06-24	187	A
USGS	03010655	2017-06-25	150	A
USGS	03010655	2017-06-26	141	A
USGS	03010655	2017-06-27	132	A
USGS	03010655	2017-06-28	110	A
USGS	03010655	2017-06-29	89.8	A
USGS	03010655	2017-06-30	79.5	A
USGS	03010655	2017-07-01	237	A
USGS	03010655	2017-07-02	186	A
USGS	03010655	2017-07-03	159	A
USGS	03010655	2017-07-04	132	A
USGS	03010655	2017-07-05	105	A
USGS	03010655	2017-07-06	86.7	A
USGS	03010655	2017-07-07	79.4	A
USGS	03010655	2017-07-08	70.3	A
USGS	03010655	2017-07-09	58.1	A
USGS	03010655	2017-07-10	51.1	A
USGS	03010655	2017-07-11	48.2	A
USGS	03010655	2017-07-12	45.5	A
USGS	03010655	2017-07-13	55.1	A
USGS	03010655	2017-07-14	61.8	A
USGS	03010655	2017-07-15	44.4	A
USGS	03010655	2017-07-16	39.7	A
USGS	03010655	2017-07-17	36.2	A
USGS	03010655	2017-07-18	33.4	A
USGS	03010655	2017-07-19	30.1	A
USGS	03010655	2017-07-20	28.1	A
USGS	03010655	2017-07-21	26.6	A
USGS	03010655	2017-07-22	24.8	A
USGS	03010655	2017-07-23	26.7	A
USGS	03010655	2017-07-24	54.4	A
USGS	03010655	2017-07-25	36.9	A
USGS	03010655	2017-07-26	32.1	A
USGS	03010655	2017-07-27	28.6	A
USGS	03010655	2017-07-28	26.7	A
USGS	03010655	2017-07-29	24.9	A
USGS	03010655	2017-07-30	22.4	A
USGS	03010655	2017-07-31	21.1	A
USGS	03010655	2017-08-01	19.5	A
USGS	03010655	2017-08-02	18.4	A
USGS	03010655	2017-08-03	19.3	A
USGS	03010655	2017-08-04	20.2	A
USGS	03010655	2017-08-05	24.7	A
USGS	03010655	2017-08-06	19.8	A
USGS	03010655	2017-08-07	18.0	A
USGS	03010655	2017-08-08	17.4	A
USGS	03010655	2017-08-09	16.3	A
USGS	03010655	2017-08-10	15.6	A
USGS	03010655	2017-08-11	14.7	A
USGS	03010655	2017-08-12	15.0	A
USGS	03010655	2017-08-13	13.7	A
USGS	03010655	2017-08-14	13.1	A
USGS	03010655	2017-08-15	12.8	A
USGS	03010655	2017-08-16	12.1	A
USGS	03010655	2017-08-17	11.5	A
USGS	03010655	2017-08-18	11.6	A
USGS	03010655	2017-08-19	11.0	A
USGS	03010655	2017-08-20	10.9	A
USGS	03010655	2017-08-21	10.6	A
USGS	03010655	2017-08-22	13.2	A
USGS	03010655	2017-08-23	34.9	A
USGS	03010655	2017-08-24	16.9	A
USGS	03010655	2017-08-25	13.8	A
USGS	03010655	2017-08-26	12.4	A
USGS	03010655	2017-08-27	11.5	A
USGS	03010655	2017-08-28	10.9	A
USGS	03010655	2017-08-29	10.6	A
USGS	03010655	2017-08-30	10.5	A
USGS	03010655	2017-08-31	10.9	A
USGS	03010655	2017-09-01	10.8	A
USGS	03010655	2017-09-02	10.5	A
USGS	03010655	2017-09-03	12.2	A
USGS	03010655	2017-09-04	14.2	A
USGS	03010655	2017-09-05	23.4	A
USGS	03010655	2017-09-06	24.0	A
USGS	03010655	2017-09-07	16.4	A
USGS	03010655	2017-09-08	15.1	A
USGS	03010655	2017-09-09	17.3	A
USGS	03010655	2017-09-10	14.5	A
USGS	03010655	2017-09-11	12.9	A
USGS	03010655	2017-09-12	11.4	A
USGS	03010655	2017-09-13	11.1	A
USGS	03010655	2017-09-14	12.9	A
USGS	03010655	2017-09-15	15.7	A
USGS	03010655	2017-09-16	13.0	A
USGS	03010655	2017-09-17	11.4	A
USGS	03010655	2017-09-18	11.2	A
USGS	03010655	2017-09-19	10.8	A
USGS	03010655	2017-09-20	10.3	A
USGS	03010655	2017-09-21	9.93	A
USGS	03010655	2017-09-22	9.74	A
USGS	03010655	2017-09-23	9.55	A
USGS	03010655	2017-09-24	9.20	A
USGS	03010655	2017-09-25	8.86	A
USGS	03010655	2017-09-26	9.19	A
USGS	03010655	2017-09-27	9.14	A
USGS	03010655	2017-09-28	8.25	A
USGS	03010655	2017-09-29	8.11	A
USGS	03010655	2017-09-30	8.39	A
USGS	03010655	2017-10-01	8.81	A
USGS	03010655	2017-10-02	8.44	A
USGS	03010655	2017-10-03	7.68	A
USGS	03010655	2017-10-04	7.28	A
USGS	03010655	2017-10-05	8.61	A
USGS	03010655	2017-10-06	9.55	A
USGS	03010655	2017-10-07	8.93	A
USGS	03010655	2017-10-08	17.1	A
USGS	03010655	2017-10-09	21.3	A
USGS	03010655	2017-10-10	18.7	A
USGS	03010655	2017-10-11	16.1	A
USGS	03010655	2017-10-12	25.5	A
USGS	03010655	2017-10-13	18.4	A
USGS	03010655	2017-10-14	15.2	A
USGS	03010655	2017-10-15	14.0	A
USGS	03010655	2017-10-16	13.6	A
USGS	03010655	2017-10-17	13.1	A
USGS	03010655	2017-10-18	12.0	A
USGS	03010655	2017-10-19	11.2	A
USGS	03010655	2017-10-20	10.8	A
USGS	03010655	2017-10-21	10.7	A
USGS	03010655	2017-10-22	10.4	A
USGS	03010655	2017-10-23	10.1	A
USGS	03010655	2017-10-24	40.4	A
USGS	03010655	2017-10-25	25.9	A
USGS	03010655	2017-10-26	19.9	A
USGS	03010655	2017-10-27	17.5	A
USGS	03010655	2017-10-28	16.5	A
USGS	03010655	2017-10-29	140	A
USGS	03010655	2017-10-30	427	A
USGS	03010655	2017-10-31	273	A
USGS	03010655	2017-11-01	194	A
USGS	03010655	2017-11-02	301	A
USGS	03010655	2017-11-03	316	A
USGS	03010655	2017-11-04	275	A
USGS	03010655	2017-11-05	244	A
USGS	03010655	2017-11-06	434	A
USGS	03010655	2017-11-07	483	A
USGS	03010655	2017-11-08	407	A
USGS	03010655	2017-11-09	315	A
USGS	03010655	2017-11-10	247	A
USGS	03010655	2017-11-11	189	A
USGS	03010655	2017-11-12	156	A
USGS	03010655	2017-11-13	133	A
USGS	03010655	2017-11-14	112	A
USGS	03010655	2017-11-15	96.2	A
USGS	03010655	2017-11-16	91.4	A
USGS	03010655	2017-11-17	87.1	A
USGS	03010655	2017-11-18	82.5	A
USGS	03010655	2017-11-19	198	A
USGS	03010655	2017-11-20	191	A
USGS	03010655	2017-11-21	201	A
USGS	03010655	2017-11-22	198	A
USGS	03010655	2017-11-23	177	A
USGS	03010655	2017-11-24	159	A
USGS	03010655	2017-11-25	145	A
USGS	03010655	2017-11-26	131	A
USGS	03010655	2017-11-27	114	A
USGS	03010655	2017-11-28	98.7	A
USGS	03010655	2017-11-29	89.0	A
USGS	03010655	2017-11-30	80.6	A
USGS	03010655	2017-12-01	76.5	A
USGS	03010655	2017-12-02	69.3	A
USGS	03010655	2017-12-03	64.5	A
USGS	03010655	2017-12-04	59.6	A
USGS	03010655	2017-12-05	67.6	A
USGS	03010655	2017-12-06	93.6	A
USGS	03010655	2017-12-07	74.3	A
USGS	03010655	2017-12-08	70.5	A
USGS	03010655	2017-12-09	67.5	A:e
USGS	03010655	2017-12-10	65.2	A:e
USGS	03010655	2017-12-11	63.5	A:e
USGS	03010655	2017-12-12	61.7	A:e
USGS	03010655	2017-12-13	62.8	A:e
USGS	03010655	2017-12-14	64.4	A:e
USGS	03010655	2017-12-15	63.8	A:e
USGS	03010655	2017-12-16	62.9	A:e
USGS	03010655	2017-12-17	59.4	A:e
USGS	03010655	2017-12-18	54.8	A:e
USGS	03010655	2017-12-19	62.9	A:e
USGS	03010655	2017-12-20	67.1	A
USGS	03010655	2017-12-21	59.1	A
USGS	03010655	2017-12-22	59.8	A
USGS	03010655	2017-12-23	113	A
USGS	03010655	2017-12-24	155	A
USGS	03010655	2017-12-25	173	A
USGS	03010655	2017-12-26	163	A:e
USGS	03010655	2017-12-27	154	A:e
USGS	03010655	2017-12-28	203	A:e
USGS	03010655	2017-12-29	288	A:e
USGS	03010655	2017-12-30	352	A:e
USGS	03010655	2017-12-31	342	A:e
USGS	03010655	2018-01-01	297	A:e
USGS	03010655	2018-01-02	274	A:e
USGS	03010655	2018-01-03	250	A:e
USGS	03010655	2018-01-04	227	A:e
USGS	03010655	2018-01-05	212	A:e
USGS	03010655	2018-01-06	196	A:e
USGS	03010655	2018-01-07	187	A:e
USGS	03010655	2018-01-08	181	A:e
USGS	03010655	2018-01-09	175	A:e
USGS	03010655	2018-01-10	165	A:e
USGS	03010655	2018-01-11	161	A:R
USGS	03010655	2018-01-12	1630	A:e
USGS	03010655	2018-01-13	1810	A:e
USGS	03010655	2018-01-14	942	A:e
USGS	03010655	2018-01-15	575	A:e
USGS	03010655	2018-01-16	441	A:e
USGS	03010655	2018-01-17	354	A:e
USGS	03010655	2018-01-18	293	A:e
USGS	03010655	2018-01-19	243	A:e
USGS	03010655	2018-01-20	213	A:e
USGS	03010655	2018-01-21	187	A:e
USGS	03010655	2018-01-22	212	A:e
USGS	03010655	2018-01-23	432	A:e
USGS	03010655	2018-01-24	487	A:e
USGS	03010655	2018-01-25	438	A:e
USGS	03010655	2018-01-26	365	A
USGS	03010655	2018-01-27	320	A
USGS	03010655	2018-01-28	331	A
USGS	03010655	2018-01-29	262	A
USGS	03010655	2018-01-30	236	A
USGS	03010655	2018-01-31	209	A
USGS	03010655	2018-02-01	198	A
USGS	03010655	2018-02-02	179	A:e
USGS	03010655	2018-02-03	143	A:e
USGS	03010655	2018-02-04	127	A:e
USGS	03010655	2018-02-05	109	A:e
USGS	03010655	2018-02-06	96.3	A:e
USGS	03010655	2018-02-07	88.6	A:e
USGS	03010655	2018-02-08	94.9	A:e
USGS	03010655	2018-02-09	93.1	A:e
USGS	03010655	2018-02-10	97.6	A:e
USGS	03010655	2018-02-11	84.0	A:e
USGS	03010655	2018-02-12	99.3	A:e
USGS	03010655	2018-02-13	88.7	A:e
USGS	03010655	2018-02-14	104	A:e
USGS	03010655	2018-02-15	188	A:e
USGS	03010655	2018-02-16	377	A
USGS	03010655	2018-02-17	394	A
USGS	03010655	2018-02-18	382	A
USGS	03010655	2018-02-19	346	A
USGS	03010655	2018-02-20	413	A
USGS	03010655	2018-02-21	381	A
USGS	03010655	2018-02-22	384	A
USGS	03010655	2018-02-23	390	A
USGS	03010655	2018-02-24	431	A
USGS	03010655	2018-02-25	528	A
USGS	03010655	2018-02-26	544	A
USGS	03010655	2018-02-27	485	A
USGS	03010655	2018-02-28	411	A
USGS	03010655	2018-03-01	384	A
USGS	03010655	2018-03-02	500	A
USGS	03010655	2018-03-03	404	A
USGS	03010655	2018-03-04	366	A
USGS	03010655	2018-03-05	320	A
USGS	03010655	2018-03-06	283	A
USGS	03010655	2018-03-07	255	A
USGS	03010655	2018-03-08	227	A
USGS	03010655	2018-03-09	197	A
USGS	03010655	2018-03-10	172	A
USGS	03010655	2018-03-11	150	A
USGS	03010655	2018-03-12	136	A
USGS	03010655	2018-03-13	131	A
USGS	03010655	2018-03-14	121	A
USGS	03010655	2018-03-15	112	A
USGS	03010655	2018-03-16	104	A
USGS	03010655	2018-03-17	92.8	A
USGS	03010655	2018-03-18	93.3	A
USGS	03010655	2018-03-19	93.7	A
USGS	03010655	2018-03-20	91.8	A
USGS	03010655	2018-03-21	90.5	A
USGS	03010655	2018-03-22	87.5	A
USGS	03010655	2018-03-23	85.4	A
USGS	03010655	2018-03-24	82.4	A
USGS	03010655	2018-03-25	80.0	A
USGS	03010655	2018-03-26	79.7	A
USGS	03010655	2018-03-27	87.1	A
USGS	03010655	2018-03-28	105	A
USGS	03010655	2018-03-29	145	A
USGS	03010655	2018-03-30	572	A
USGS	03010655	2018-03-31	654	A
USGS	03010655	2018-04-01	548	A
USGS	03010655	2018-04-02	432	A
USGS	03010655	2018-04-03	359	A
USGS	03010655	2018-04-04	358	A
USGS	03010655	2018-04-05	303	A
USGS	03010655	2018-04-06	288	A
USGS	03010655	2018-04-07	299	A
USGS	03010655	2018-04-08	262	A
USGS	03010655	2018-04-09	236	A
USGS	03010655	2018-04-10	221	A
USGS	03010655	2018-04-11	202	A
USGS	03010655	2018-04-12	197	A
USGS	03010655	2018-04-13	199	A
USGS	03010655	2018-04-14	200	A
USGS	03010655	2018-04-15	208	A
USGS	03010655	2018-04-16	732	A
USGS	03010655	2018-04-17	1080	A
USGS	03010655	2018-04-18	767	A
USGS	03010655	2018-04-19	561	A
USGS	03010655	2018-04-20	434	A
USGS	03010655	2018-04-21	350	A
USGS	03010655	2018-04-22	299	A
USGS	03010655	2018-04-23	263	A
USGS	03010655	2018-04-24	236	A
USGS	03010655	2018-04-25	222	A
USGS	03010655	2018-04-26	199	A
USGS	03010655	2018-04-27	174	A
USGS	03010655	2018-04-28	165	A
USGS	03010655	2018-04-29	150	A
USGS	03010655	2018-04-30	130	A
USGS	03010655	2018-05-01	117	A
USGS	03010655	2018-05-02	108	A
USGS	03010655	2018-05-03	104	A
USGS	03010655	2018-05-04	111	A
USGS	03010655	2018-05-05	110	A
USGS	03010655	2018-05-06	99.5	A
USGS	03010655	2018-05-07	98.8	A
USGS	03010655	2018-05-08	94.5	A
USGS	03010655	2018-05-09	91.1	A
USGS	03010655	2018-05-10	94.1	A
USGS	03010655	2018-05-11	91.6	A
USGS	03010655	2018-05-12	327	A
USGS	03010655	2018-05-13	737	A
USGS	03010655	2018-05-14	640	A
USGS	03010655	2018-05-15	496	A
USGS	03010655	2018-05-16	389	A
USGS	03010655	2018-05-17	315	A
USGS	03010655	2018-05-18	256	A
USGS	03010655	2018-05-19	226	A
USGS	03010655	2018-05-20	199	A
USGS	03010655	2018-05-21	165	A
USGS	03010655	2018-05-22	258	A
USGS	03010655	2018-05-23	227	A
USGS	03010655	2018-05-24	223	A
USGS	03010655	2018-05-25	214	A
USGS	03010655	2018-05-26	193	A
USGS	03010655	2018-05-27	201	A
USGS	03010655	2018-05-28	194	A
USGS	03010655	2018-05-29	146	A
USGS	03010655	2018-05-30	124	A
USGS	03010655	2018-05-31	108	A
USGS	03010655	2018-06-01	98.7	A
USGS	03010655	2018-06-02	86.8	A
USGS	03010655	2018-06-03	89.9	A
USGS	03010655	2018-06-04	97.3	A
USGS	03010655	2018-06-05	77.5	A
USGS	03010655	2018-06-06	70.2	A
USGS	03010655	2018-06-07	64.7	A
USGS	03010655	2018-06-08	59.3	A
USGS	03010655	2018-06-09	55.0	A
USGS	03010655	2018-06-10	60.1	A
USGS	03010655	2018-06-11	58.5	A
USGS	03010655	2018-06-12	50.5	A
USGS	03010655	2018-06-13	55.4	A
USGS	03010655	2018-06-14	55.6	A
USGS	03010655	2018-06-15	47.2	A
USGS	03010655	2018-06-16	43.8	A
USGS	03010655	2018-06-17	41.2	A
USGS	03010655	2018-06-18	39.3	A
USGS	03010655	2018-06-19	41.2	A
USGS	03010655	2018-06-20	37.6	A
USGS	03010655	2018-06-21	37.1	A
USGS	03010655	2018-06-22	35.2	A
USGS	03010655	2018-06-23	40.3	A
USGS	03010655	2018-06-24	37.1	A
USGS	03010655	2018-06-25	38.0	A
USGS	03010655	2018-06-26	32.5	A
USGS	03010655	2018-06-27	33.2	A
USGS	03010655	2018-06-28	47.9	A
USGS	03010655	2018-06-29	37.4	A
USGS	03010655	2018-06-30	33.2	A
USGS	03010655	2018-07-01	30.7	A
USGS	03010655	2018-07-02	28.8	A
USGS	03010655	2018-07-03	39.6	A
USGS	03010655	2018-07-04	207	A
USGS	03010655	2018-07-05	199	A
USGS	03010655	2018-07-06	147	A
USGS	03010655	2018-07-07	111	A
USGS	03010655	2018-07-08	86.9	A
USGS	03010655	2018-07-09	71.0	A
USGS	03010655	2018-07-10	60.9	A
USGS	03010655	2018-07-11	53.6	A
USGS	03010655	2018-07-12	47.8	A
USGS	03010655	2018-07-13	42.9	A
USGS	03010655	2018-07-14	40.1	A
USGS	03010655	2018-07-15	41.1	A
USGS	03010655	2018-07-16	76.4	A
USGS	03010655	2018-07-17	547	A
USGS	03010655	2018-07-18	287	A
USGS	03010655	2018-07-19	183	A
USGS	03010655	2018-07-20	129	A
USGS	03010655	2018-07-21	99.5	A
USGS	03010655	2018-07-22	242	A
USGS	03010655	2018-07-23	270	A
USGS	03010655	2018-07-24	467	A
USGS	03010655	2018-07-25	621	A
USGS	03010655	2018-07-26	547	A
USGS	03010655	2018-07-27	430	A
USGS	03010655	2018-07-28	331	A
USGS	03010655	2018-07-29	249	A
USGS	03010655	2018-07-30	215	A
USGS	03010655	2018-07-31	214	A
USGS	03010655	2018-08-01	175	A
USGS	03010655	2018-08-02	163	A
USGS	03010655	2018-08-03	152	A
USGS	03010655	2018-08-04	136	A
USGS	03010655	2018-08-05	116	A
USGS	03010655	2018-08-06	99.2	A
USGS	03010655	2018-08-07	86.3	A
USGS	03010655	2018-08-08	86.8	A
USGS	03010655	2018-08-09	76.5	A
USGS	03010655	2018-08-10	65.4	A
USGS	03010655	2018-08-11	65.1	A
USGS	03010655	2018-08-12	58.0	A
USGS	03010655	2018-08-13	52.5	A
USGS	03010655	2018-08-14	61.5	A
USGS	03010655	2018-08-15	58.2	A
USGS	03010655	2018-08-16	49.9	A
USGS	03010655	2018-08-17	57.9	A
USGS	03010655	2018-08-18	164	A
USGS	03010655	2018-08-19	129	A
USGS	03010655	2018-08-20	110	A
USGS	03010655	2018-08-21	169	A
USGS	03010655	2018-08-22	657	A
USGS	03010655	2018-08-23	674	A
USGS	03010655	2018-08-24	512	A
USGS	03010655	2018-08-25	370	A
USGS	03010655	2018-08-26	280	A
USGS	03010655	2018-08-27	215	A
USGS	03010655	2018-08-28	169	A
USGS	03010655	2018-08-29	139	A
USGS	03010655	2018-08-30	188	A
USGS	03010655	2018-08-31	123	A
USGS	03010655	2018-09-01	105	A
USGS	03010655	2018-09-02	91.4	A
USGS	03010655	2018-09-03	93.6	A
USGS	03010655	2018-09-04	82.4	A
USGS	03010655	2018-09-05	69.6	A
USGS	03010655	2018-09-06	65.4	A
USGS	03010655	2018-09-07	69.5	A
USGS	03010655	2018-09-08	60.1	A
USGS	03010655	2018-09-09	58.7	A
USGS	03010655	2018-09-10	706	A
USGS	03010655	2018-09-11	933	A
USGS	03010655	2018-09-12	680	A
USGS	03010655	2018-09-13	509	A
USGS	03010655	2018-09-14	386	A
USGS	03010655	2018-09-15	306	A
USGS	03010655	2018-09-16	247	A
USGS	03010655	2018-09-17	219	A
USGS	03010655	2018-09-18	337	A
USGS	03010655	2018-09-19	260	A
USGS	03010655	2018-09-20	244	A
USGS	03010655	2018-09-21	254	A
USGS	03010655	2018-09-22	477	A
USGS	03010655	2018-09-23	363	A
USGS	03010655	2018-09-24	315	A
USGS	03010655	2018-09-25	343	A
USGS	03010655	2018-09-26	351	A
USGS	03010655	2018-09-27	338	A
USGS	03010655	2018-09-28	351	A
USGS	03010655	2018-09-29	312	A
USGS	03010655	2018-09-30	273	A
USGS	03010655	2018-10-01	233	A
USGS	03010655	2018-10-02	523	A
USGS	03010655	2018-10-03	765	A
USGS	03010655	2018-10-04	707	A
USGS	03010655	2018-10-05	573	A
USGS	03010655	2018-10-06	497	A
USGS	03010655	2018-10-07	547	A
USGS	03010655	2018-10-08	442	A
USGS	03010655	2018-10-09	372	A
USGS	03010655	2018-10-10	314	A
USGS	03010655	2018-10-11	278	A
USGS	03010655	2018-10-12	236	A
USGS	03010655	2018-10-13	206	A
USGS	03010655	2018-10-14	171	A
USGS	03010655	2018-10-15	158	A
USGS	03010655	2018-10-16	157	A
USGS	03010655	2018-10-17	140	A
USGS	03010655	2018-10-18	133	A
USGS	03010655	2018-10-19	123	A
USGS	03010655	2018-10-20	125	A
USGS	03010655	2018-10-21	181	A
USGS	03010655	2018-10-22	147	A
USGS	03010655	2018-10-23	151	A
USGS	03010655	2018-10-24	165	A
USGS	03010655	2018-10-25	152	A
USGS	03010655	2018-10-26	141	A
USGS	03010655	2018-10-27	456	A
USGS	03010655	2018-10-28	697	A
USGS	03010655	2018-10-29	666	A
USGS	03010655	2018-10-30	523	A:e
USGS	03010655	2018-10-31	438	A
USGS	03010655	2018-11-01	502	A
USGS	03010655	2018-11-02	553	A
USGS	03010655	2018-11-03	542	A
USGS	03010655	2018-11-04	478	A
USGS	03010655	2018-11-05	413	A
USGS	03010655	2018-11-06	394	A
USGS	03010655	2018-11-07	328	A
USGS	03010655	2018-11-08	287	A
USGS	03010655	2018-11-09	299	A
USGS	03010655	2018-11-10	358	A
USGS	03010655	2018-11-11	302	A
USGS	03010655	2018-11-12	286	A
USGS	03010655	2018-11-13	283	A
USGS	03010655	2018-11-14	255	A
USGS	03010655	2018-11-15	226	A
USGS	03010655	2018-11-16	232	A
USGS	03010655	2018-11-17	210	A
USGS	03010655	2018-11-18	196	A
USGS	03010655	2018-11-19	196	A
USGS	03010655	2018-11-20	203	A
USGS	03010655	2018-11-21	197	A
USGS	03010655	2018-11-22	182	A:e
USGS	03010655	2018-11-23	177	A:e
USGS	03010655	2018-11-24	190	A:e
USGS	03010655	2018-11-25	248	A
USGS	03010655	2018-11-26	441	A
USGS	03010655	2018-11-27	727	A
USGS	03010655	2018-11-28	636	A
USGS	03010655	2018-11-29	501	A
USGS	03010655	2018-11-30	406	A
USGS	03010655	2018-12-01	343	A
USGS	03010655	2018-12-02	368	A
USGS	03010655	2018-12-03	432	A
USGS	03010655	2018-12-04	503	A
USGS	03010655	2018-12-05	470	A
USGS	03010655	2018-12-06	405	A
USGS	03010655	2018-12-07	339	A
USGS	03010655	2018-12-08	282	A
USGS	03010655	2018-12-09	242	A
USGS	03010655	2018-12-10	211	A
USGS	03010655	2018-12-11	185	A
USGS	03010655	2018-12-12	163	A
USGS	03010655	2018-12-13	145	A
USGS	03010655	2018-12-14	131	A
USGS	03010655	2018-12-15	123	A
USGS	03010655	2018-12-16	163	A
USGS	03010655	2018-12-17	157	A
USGS	03010655	2018-12-18	152	A
USGS	03010655	2018-12-19	155	A
USGS	03010655	2018-12-20	163	A
USGS	03010655	2018-12-21	554	A
USGS	03010655	2018-12-22	1000	A
USGS	03010655	2018-12-23	782	A
USGS	03010655	2018-12-24	568	A
USGS	03010655	2018-12-25	434	A
USGS	03010655	2018-12-26	344	A
USGS	03010655	2018-12-27	287	A
USGS	03010655	2018-12-28	279	A
USGS	03010655	2018-12-29	253	A
USGS	03010655	2018-12-30	233	A
USGS	03010655	2018-12-31	244	A
USGS	03010655	2019-01-01	494	A
